task,target_day,business_day,ds,hour_business,period,y_true,actual_available_at,source_file
dayahead,2026-02-15,2026-02-15,2026-02-15 20:00:00,20,17_24,425.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 12:00:00,12,9_16,-75.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 09:00:00,9,9_16,-75.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 11:00:00,11,9_16,-79.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 10:00:00,10,9_16,-79.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 08:00:00,8,1_8,-76.875,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 07:00:00,7,1_8,-79.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 06:00:00,6,1_8,-79.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 05:00:00,5,1_8,-79.5,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 04:00:00,4,1_8,-79.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 03:00:00,3,1_8,-75.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 02:00:00,2,1_8,-72.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 01:00:00,1,1_8,-55.0,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-15,2026-02-15,2026-02-15 13:00:00,13,9_16,-77.583,2026-06-27T08:36:13.097645+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 15:00:00,15,9_16,-78.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 16:00:00,16,9_16,-51.875,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 17:00:00,17,17_24,305.925,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 18:00:00,18,17_24,480.5,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 23:00:00,23,17_24,527.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 20:00:00,20,17_24,518.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 21:00:00,21,17_24,515.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 22:00:00,22,17_24,549.875,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 14:00:00,14,9_16,-78.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-17 00:00:00,24,17_24,524.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 19:00:00,19,17_24,502.625,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 13:00:00,13,9_16,-78.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 09:00:00,9,9_16,48.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 11:00:00,11,9_16,-78.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 10:00:00,10,9_16,-78.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 08:00:00,8,1_8,307.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 07:00:00,7,1_8,287.05,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 06:00:00,6,1_8,100.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 05:00:00,5,1_8,100.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 04:00:00,4,1_8,100.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 03:00:00,3,1_8,208.1,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 02:00:00,2,1_8,273.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 01:00:00,1,1_8,301.15,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-16,2026-02-16,2026-02-16 12:00:00,12,9_16,-78.0,2026-06-27T09:01:19.569772+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 18:00:00,18,17_24,362.92,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 15:00:00,15,9_16,-78.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 16:00:00,16,9_16,-78.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 17:00:00,17,17_24,116.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 19:00:00,19,17_24,341.6,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 14:00:00,14,9_16,-79.905,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 21:00:00,21,17_24,352.5,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 22:00:00,22,17_24,353.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 23:00:00,23,17_24,272.43,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-18 00:00:00,24,17_24,230.3,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 20:00:00,20,17_24,360.125,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 13:00:00,13,9_16,-78.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 07:00:00,7,1_8,359.25,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 11:00:00,11,9_16,-78.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 10:00:00,10,9_16,-78.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 09:00:00,9,9_16,-36.667,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 08:00:00,8,1_8,339.81,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 12:00:00,12,9_16,-78.0,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 06:00:00,6,1_8,406.25,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 05:00:00,5,1_8,401.96,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 04:00:00,4,1_8,463.5,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 03:00:00,3,1_8,440.89,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 02:00:00,2,1_8,475.5,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-17,2026-02-17,2026-02-17 01:00:00,1,1_8,495.5,2026-06-27T09:25:28.073685+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 15:00:00,15,9_16,-79.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 16:00:00,16,9_16,-78.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 17:00:00,17,17_24,213.5,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 18:00:00,18,17_24,385.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 19:00:00,19,17_24,401.425,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-19 00:00:00,24,17_24,336.263,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 21:00:00,21,17_24,412.5,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 22:00:00,22,17_24,429.5,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 23:00:00,23,17_24,374.75,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 14:00:00,14,9_16,-79.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 20:00:00,20,17_24,443.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 13:00:00,13,9_16,-78.65,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 12:00:00,12,9_16,-78.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 11:00:00,11,9_16,-79.75,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 02:00:00,2,1_8,17.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 03:00:00,3,1_8,38.2,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 04:00:00,4,1_8,26.32,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 05:00:00,5,1_8,57.5,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 01:00:00,1,1_8,45.43,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 07:00:00,7,1_8,225.5,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 08:00:00,8,1_8,120.108,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 09:00:00,9,9_16,-79.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 10:00:00,10,9_16,-78.625,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-18,2026-02-18,2026-02-18 06:00:00,6,1_8,215.0,2026-06-27T09:52:58.196335+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 15:00:00,15,9_16,-79.99,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-20 00:00:00,24,17_24,90.25,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 23:00:00,23,17_24,249.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 22:00:00,22,17_24,302.875,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 21:00:00,21,17_24,320.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 20:00:00,20,17_24,362.175,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 19:00:00,19,17_24,335.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 18:00:00,18,17_24,312.2,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 17:00:00,17,17_24,-27.5,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 16:00:00,16,9_16,-79.775,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 14:00:00,14,9_16,-80.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 13:00:00,13,9_16,-80.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 01:00:00,1,1_8,218.948,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 02:00:00,2,1_8,142.85,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 03:00:00,3,1_8,33.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 04:00:00,4,1_8,45.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 05:00:00,5,1_8,-28.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 06:00:00,6,1_8,0.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 12:00:00,12,9_16,-80.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 08:00:00,8,1_8,-9.5,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 09:00:00,9,9_16,-79.958,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 10:00:00,10,9_16,-79.99,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 11:00:00,11,9_16,-80.0,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-19,2026-02-19,2026-02-19 07:00:00,7,1_8,-21.263,2026-06-27T10:17:45.975503+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 15:00:00,15,9_16,-79.97,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 16:00:00,16,9_16,-79.908,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 17:00:00,17,17_24,-74.75,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 18:00:00,18,17_24,189.993,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 19:00:00,19,17_24,246.875,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 21:00:00,21,17_24,90.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 22:00:00,22,17_24,9.5,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 23:00:00,23,17_24,-11.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-21 00:00:00,24,17_24,-25.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 14:00:00,14,9_16,-79.965,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 20:00:00,20,17_24,166.7,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 12:00:00,12,9_16,-79.978,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 09:00:00,9,9_16,-79.775,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 11:00:00,11,9_16,-79.97,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 10:00:00,10,9_16,-79.955,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 08:00:00,8,1_8,-49.125,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 07:00:00,7,1_8,-29.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 06:00:00,6,1_8,-50.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 05:00:00,5,1_8,-24.75,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 04:00:00,4,1_8,-25.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 03:00:00,3,1_8,8.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 02:00:00,2,1_8,1.5,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 01:00:00,1,1_8,80.0,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-20,2026-02-20,2026-02-20 13:00:00,13,9_16,-79.85,2026-06-27T10:44:49.129322+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-22 00:00:00,24,17_24,0.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 15:00:00,15,9_16,-79.98,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 16:00:00,16,9_16,-79.935,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 17:00:00,17,17_24,-52.5,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 18:00:00,18,17_24,129.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 14:00:00,14,9_16,-79.98,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 20:00:00,20,17_24,165.5,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 21:00:00,21,17_24,199.8,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 22:00:00,22,17_24,153.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 23:00:00,23,17_24,15.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 19:00:00,19,17_24,234.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 13:00:00,13,9_16,-79.97,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 07:00:00,7,1_8,-65.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 11:00:00,11,9_16,-79.98,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 01:00:00,1,1_8,-65.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 02:00:00,2,1_8,-72.625,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 03:00:00,3,1_8,-75.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 04:00:00,4,1_8,-77.5,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 12:00:00,12,9_16,-79.98,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 06:00:00,6,1_8,-70.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 08:00:00,8,1_8,-50.315,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 09:00:00,9,9_16,-79.838,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 10:00:00,10,9_16,-79.98,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-21,2026-02-21,2026-02-21 05:00:00,5,1_8,-78.0,2026-06-27T11:11:45.219982+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 15:00:00,15,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-23 00:00:00,24,17_24,415.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 23:00:00,23,17_24,447.9,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 22:00:00,22,17_24,482.5,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 21:00:00,21,17_24,482.5,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 20:00:00,20,17_24,480.05,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 19:00:00,19,17_24,482.5,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 18:00:00,18,17_24,455.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 17:00:00,17,17_24,203.25,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 16:00:00,16,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 14:00:00,14,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 13:00:00,13,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 01:00:00,1,1_8,-78.5,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
