task,target_day,business_day,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-02-15,2026-02-15,2026-02-15 07:00:00,7,1_8,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 06:00:00,6,1_8,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 05:00:00,5,1_8,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 04:00:00,4,1_8,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 03:00:00,3,1_8,47.284,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 02:00:00,2,1_8,56.53,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 01:00:00,1,1_8,332.594,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-15,2026-02-15,2026-02-15 13:00:00,13,9_16,-80.0,2026-06-27T08:36:13.143410+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 15:00:00,15,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 16:00:00,16,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 17:00:00,17,17_24,228.093,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 18:00:00,18,17_24,371.543,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 23:00:00,23,17_24,386.945,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 20:00:00,20,17_24,396.013,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 21:00:00,21,17_24,393.278,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 22:00:00,22,17_24,390.575,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 14:00:00,14,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-17 00:00:00,24,17_24,394.282,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 19:00:00,19,17_24,392.776,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 13:00:00,13,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 09:00:00,9,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 11:00:00,11,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 10:00:00,10,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 08:00:00,8,1_8,346.041,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 07:00:00,7,1_8,332.077,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 06:00:00,6,1_8,266.954,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 05:00:00,5,1_8,245.005,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 04:00:00,4,1_8,299.918,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 03:00:00,3,1_8,324.841,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 02:00:00,2,1_8,339.032,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 01:00:00,1,1_8,362.31,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-16,2026-02-16,2026-02-16 12:00:00,12,9_16,-80.0,2026-06-27T09:01:19.617700+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 18:00:00,18,17_24,326.001,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 15:00:00,15,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 16:00:00,16,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 17:00:00,17,17_24,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 19:00:00,19,17_24,288.594,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 14:00:00,14,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 21:00:00,21,17_24,101.566,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 22:00:00,22,17_24,105.971,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 23:00:00,23,17_24,50.102,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-18 00:00:00,24,17_24,124.906,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 20:00:00,20,17_24,53.633,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 13:00:00,13,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 07:00:00,7,1_8,469.472,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 11:00:00,11,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 10:00:00,10,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 09:00:00,9,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 08:00:00,8,1_8,328.042,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 12:00:00,12,9_16,-80.0,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 06:00:00,6,1_8,455.405,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 05:00:00,5,1_8,432.099,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 04:00:00,4,1_8,429.277,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 03:00:00,3,1_8,444.344,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 02:00:00,2,1_8,459.644,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-17,2026-02-17,2026-02-17 01:00:00,1,1_8,497.831,2026-06-27T09:25:28.120054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 15:00:00,15,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 16:00:00,16,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 17:00:00,17,17_24,36.58,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 18:00:00,18,17_24,473.25,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 19:00:00,19,17_24,492.758,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-19 00:00:00,24,17_24,452.577,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 21:00:00,21,17_24,490.249,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 22:00:00,22,17_24,489.547,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 23:00:00,23,17_24,494.807,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 14:00:00,14,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 20:00:00,20,17_24,487.755,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 13:00:00,13,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 12:00:00,12,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 11:00:00,11,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 02:00:00,2,1_8,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 03:00:00,3,1_8,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 04:00:00,4,1_8,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 05:00:00,5,1_8,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 01:00:00,1,1_8,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 07:00:00,7,1_8,238.715,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 08:00:00,8,1_8,277.946,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 09:00:00,9,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 10:00:00,10,9_16,-80.0,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-18,2026-02-18,2026-02-18 06:00:00,6,1_8,-59.917,2026-06-27T09:52:58.253900+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 15:00:00,15,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-20 00:00:00,24,17_24,339.418,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 23:00:00,23,17_24,437.879,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 22:00:00,22,17_24,461.532,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 21:00:00,21,17_24,472.773,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 20:00:00,20,17_24,490.774,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 19:00:00,19,17_24,506.776,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 18:00:00,18,17_24,610.695,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 17:00:00,17,17_24,41.613,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 16:00:00,16,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 14:00:00,14,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 13:00:00,13,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 01:00:00,1,1_8,433.468,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 02:00:00,2,1_8,248.633,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 03:00:00,3,1_8,-0.551,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 04:00:00,4,1_8,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 05:00:00,5,1_8,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 06:00:00,6,1_8,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 12:00:00,12,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 08:00:00,8,1_8,-59.775,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 09:00:00,9,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 10:00:00,10,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 11:00:00,11,9_16,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-19,2026-02-19,2026-02-19 07:00:00,7,1_8,-80.0,2026-06-27T10:17:46.030054+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 15:00:00,15,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 16:00:00,16,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 17:00:00,17,17_24,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 18:00:00,18,17_24,266.075,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 19:00:00,19,17_24,75.544,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 21:00:00,21,17_24,-60.153,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 22:00:00,22,17_24,285.572,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 23:00:00,23,17_24,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-21 00:00:00,24,17_24,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 14:00:00,14,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 20:00:00,20,17_24,134.402,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 12:00:00,12,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 09:00:00,9,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 11:00:00,11,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 10:00:00,10,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 08:00:00,8,1_8,83.784,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 07:00:00,7,1_8,285.795,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 06:00:00,6,1_8,102.486,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 05:00:00,5,1_8,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 04:00:00,4,1_8,-59.852,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 03:00:00,3,1_8,262.867,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 02:00:00,2,1_8,-26.929,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 01:00:00,1,1_8,132.768,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-20,2026-02-20,2026-02-20 13:00:00,13,9_16,-80.0,2026-06-27T10:44:49.177768+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-22 00:00:00,24,17_24,-59.639,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 15:00:00,15,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 16:00:00,16,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 17:00:00,17,17_24,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 18:00:00,18,17_24,163.289,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 14:00:00,14,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 20:00:00,20,17_24,186.815,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 21:00:00,21,17_24,67.489,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 22:00:00,22,17_24,293.448,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 23:00:00,23,17_24,34.186,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 19:00:00,19,17_24,167.212,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 13:00:00,13,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 07:00:00,7,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 11:00:00,11,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 01:00:00,1,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 02:00:00,2,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 03:00:00,3,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 04:00:00,4,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 12:00:00,12,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 06:00:00,6,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 08:00:00,8,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 09:00:00,9,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 10:00:00,10,9_16,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-21,2026-02-21,2026-02-21 05:00:00,5,1_8,-80.0,2026-06-27T11:11:45.279494+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 15:00:00,15,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-23 00:00:00,24,17_24,367.773,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 23:00:00,23,17_24,359.18,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 22:00:00,22,17_24,362.864,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 21:00:00,21,17_24,386.052,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 20:00:00,20,17_24,426.655,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 19:00:00,19,17_24,454.851,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 18:00:00,18,17_24,469.615,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 17:00:00,17,17_24,-58.272,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 16:00:00,16,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 14:00:00,14,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 13:00:00,13,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 01:00:00,1,1_8,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 12:00:00,12,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 02:00:00,2,1_8,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 03:00:00,3,1_8,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 05:00:00,5,1_8,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 06:00:00,6,1_8,-47.402,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 04:00:00,4,1_8,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 08:00:00,8,1_8,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 09:00:00,9,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
